Throughput+,Latency-
5300.6,5.8474
4962.8,5.8396
5241.5,5.834
6037.1,5.1589
5852.8,5.2943
5503.4,5.4987
5931.1,6.9981
5779.8,5.5866
5771.9,5.1739
5632.8,5.3879
5566.4,5.4165
5479.6,7.5855
5507.5,5.4484
5513.8,5.3884
5432.5,5.493
6552.4,4.6893
6291.9,5.0025
6741.9,4.6619
6123.9,4.8335
5860.8,4.7523
6214.9,4.8604
6217.8,4.8766
5751.9,4.7603
6180.6,4.8295
5953.2,5.0359
5664.7,4.9911
5679.2,4.9916
6495.3,4.6863
6713.8,4.7662
6437.5,4.7194
6546.4,4.8803
6232.2,4.7823
6379.7,4.8199
6121.9,4.9153
6036.6,4.8592
5894.2,5.0136
5817.6,5.1089
5857.9,4.9244
5838.9,4.9803
4843.5,6.1373
4975.8,6.2231
4822.6,6.2969
4764.2,6.2961
4918.1,6.1899
4898.8,6.1766
4821.8,6.2605
4418.4,6.2729
4762.8,6.3936
4621.1,6.4503
4523.5,6.5791
4488.4,6.4333
5421.2,5.7801
5443.0,5.8861
5308.1,5.6064
5249.2,5.7763
5310.1,5.6516
5271.5,5.7084
5012.3,5.926
5132.3,5.9182
5090.1,5.9734
5081.9,6.0266
5025.1,5.8535
4990.5,5.8606
6061.7,5.0852
6061.1,5.1266
5975.8,5.1297
5864.2,5.2855
5833.4,5.2981
5747.1,5.1899
5471.4,5.2786
5499.9,5.4104
5789.9,5.3729
5415.9,5.4968
5376.6,5.5381
5374.5,7.4877
6035.2,5.1567
5890.5,5.1373
5881.9,5.2794
5736.4,5.372
5740.4,5.3665
5416.5,5.4151
5394.9,5.3568
5366.5,5.5506
5286.7,5.4555
5219.7,5.498
5310.1,5.4658
5321.8,5.4474
2636.5,11.438
2755.2,11.137
2691.8,11.165
2582.7,10.756
2746.8,11.099
2758.2,10.766
2747.0,10.763
2617.5,10.826
2631.1,10.754
2712.2,10.864
2734.3,10.761
2659.1,10.982
2705.8,11.098
2589.2,10.923
2610.0,11.111
2784.9,10.687
2727.6,10.639
2775.2,10.619
2698.2,10.687
2586.6,10.643
2656.3,10.727
2744.8,10.568
2706.5,10.699
2660.5,10.705
2700.4,10.974
2702.2,11.396
2719.2,10.869
2738.5,10.522
2797.6,10.533
2707.5,10.601
2726.7,10.659
2739.9,10.869
2717.1,10.636
2643.8,10.813
2697.9,10.615
2682.6,10.622
2739.9,10.901
2747.9,10.848
2701.2,10.876
2692.2,10.655
2730.5,10.55
2675.8,10.608
2714.1,10.566
2652.1,10.634
2662.9,10.571
2732.1,10.576
2619.8,10.681
2704.1,10.58
270.69,100.4
265.12,100.35
283.35,100.4
289.81,100.44
268.59,100.74
285.44,100.4
279.41,100.41
282.5,100.36
271.62,100.74
271.24,100.4
284.18,100.4
287.19,134.78
290.12,100.36
285.06,100.4
272.44,100.35
280.71,99.994
255.19,100.31
271.18,100.3
272.06,100.42
269.06,100.31
279.0,100.87
297.18,100.3
277.76,100.31
270.81,100.4
267.56,100.31
282.53,100.76
296.19,100.44
269.69,100.4
269.31,100.38
273.71,100.35
279.65,100.85
283.41,100.55
266.56,100.4
262.18,100.35
264.24,103.33
300.47,100.75
308.59,100.4
268.71,100.4
279.38,100.8
292.5,102.9
285.56,100.43
278.47,100.38
276.47,100.4
268.88,100.4
278.94,100.41
285.56,100.32
269.0,100.86
302.5,100.35
7951.0,7.8849
7867.2,9.4442
7472.9,10.218
9406.9,8.1706
8855.3,7.0491
9193.6,8.3435
8458.3,7.3474
9352.1,6.9732
9002.4,7.0587
8390.6,7.5369
8658.0,7.8253
8600.6,7.4323
9388.9,7.2082
9488.2,6.9346
9341.8,6.9256
9388.1,6.9166
9438.4,6.643
9574.2,6.665
9114.4,7.1776
9043.4,7.0372
8878.0,7.3745
8528.5,7.4949
8652.8,7.1084
8641.8,7.2758
10547.0,6.2538
10890.0,5.9394
10849.0,6.2557
10600.0,5.8378
10301.0,6.2196
10364.0,5.9359
9803.6,7.5768
9768.2,6.6561
9996.9,6.5873
9112.6,6.4838
9034.7,6.4506
8884.8,6.651
10347.0,6.3955
10361.0,6.3785
10557.0,6.4019
10257.0,6.0287
10280.0,5.9478
10393.0,5.9745
9655.8,8.0189
9576.1,6.2878
9745.4,6.5994
8745.1,6.7162
9400.8,6.5297
9331.5,8.519
8042.7,7.8616
7724.9,8.2988
7700.5,8.5994
9023.1,7.2063
9193.4,7.1191
8929.1,6.8013
8675.5,7.2244
8830.3,8.3594
8499.1,7.127
8446.1,7.5077
8278.9,7.4769
8168.4,9.2127
8687.5,7.3369
8526.4,7.0354
9192.9,7.1296
9232.9,6.709
9294.1,6.6824
9183.6,6.7809
8574.2,7.0113
8973.4,8.4791
8936.2,7.1955
8662.8,7.1437
8351.8,7.421
8814.8,8.781
10023.0,6.4866
9853.1,6.5872
10198.0,6.4614
10024.0,5.9437
10172.0,6.1076
10325.0,6.1271
9678.6,6.5096
9706.9,6.3791
9568.4,6.527
9100.4,6.8601
8718.1,6.5013
9138.8,7.1114
9639.5,6.5732
9704.0,6.717
9234.4,6.6367
9807.7,6.1893
10118.0,6.0268
9661.5,6.1179
9652.4,6.5038
9509.9,6.6981
8857.5,7.6609
9239.1,6.6878
9316.8,6.5884
8996.9,6.8026
7575.9,8.3107
7462.9,8.4381
7403.9,8.5637
8579.8,7.4255
8643.5,7.2392
7828.4,8.6548
8296.9,7.65
8341.2,7.5625
8349.3,7.7424
7979.2,7.5935
8144.1,7.7584
7739.5,7.9854
8493.1,7.4675
8265.2,7.7424
8095.0,7.7419
8817.4,7.2647
8955.7,6.9497
8681.6,6.9468
8331.9,7.4981
8219.9,7.1394
8357.8,7.1731
8183.4,7.5076
8363.9,7.4968
7882.8,7.65
9097.2,6.7808
8847.9,6.7994
9590.8,6.5686
9561.8,6.3656
9373.5,6.2167
9253.8,6.3083
8558.1,7.1684
9171.4,6.6071
9370.8,6.8108
8880.7,8.2494
8837.2,7.086
8679.2,7.3353
8850.1,7.1537
8813.3,6.7917
9035.8,7.15
9458.0,6.4182
9121.1,6.3325
9191.1,6.5071
8649.6,6.8908
8707.1,6.9804
9288.6,9.407
8141.4,7.1667
8555.1,7.1535
8286.7,7.1109
5121.2,12.116
5066.5,14.373
4933.6,12.297
5401.2,11.624
5444.2,11.627
5256.1,11.264
5406.8,11.35
5418.5,11.285
5407.1,11.404
5277.8,11.581
5336.5,11.628
5195.1,11.529
5082.9,11.825
5070.1,11.941
5091.5,11.787
5337.0,11.008
5128.5,11.108
5230.4,11.161
5303.8,11.062
5393.1,11.093
5316.3,11.055
4922.1,12.962
5440.6,11.169
5344.5,11.184
5109.6,11.765
5168.1,11.847
5059.9,11.801
5200.7,11.066
5404.4,10.865
5160.1,13.026
5341.9,10.943
5359.2,10.959
5410.1,12.597
4625.5,10.891
5285.6,10.961
4736.2,11.088
5071.8,11.794
4770.8,11.829
4918.0,12.01
5368.9,11.008
5282.3,10.919
5440.3,10.989
5319.2,10.946
5372.1,11.047
5208.4,10.929
5069.1,11.159
5369.9,10.927
5127.2,10.89
557.71,100.49
555.71,100.63
568.35,100.4
558.81,100.33
595.41,133.52
574.65,100.57
596.29,100.98
543.31,119.03
572.88,100.65
583.62,100.4
557.41,100.4
555.65,100.28
523.24,101.03
545.18,118.87
573.41,100.27
567.19,100.41
552.88,101.41
549.71,100.64
577.44,100.6
596.35,100.29
570.0,101.25
535.94,100.4
563.71,101.56
551.82,100.63
559.06,100.67
549.81,117.8
584.12,115.08
568.06,100.09
596.94,118.94
535.88,100.47
542.65,100.46
540.81,101.42
560.44,100.27
541.0,100.4
559.88,99.995
567.5,100.72
551.47,100.65
558.0,119.85
545.31,100.43
533.56,100.14
549.35,100.95
565.0,100.43
524.06,101.23
544.94,100.67
583.38,100.45
542.53,100.5
552.06,100.41
584.0,100.48
7892.8,41.488
8022.4,42.027
7526.9,43.943
13177.0,25.39
12556.0,25.986
12852.0,26.631
14515.0,22.395
14193.0,23.232
14692.0,23.557
13264.0,24.517
14043.0,25.283
14403.0,23.974
9385.9,34.322
8524.6,40.996
8872.8,37.609
14063.0,23.759
14196.0,24.363
14441.0,23.766
15069.0,22.873
15178.0,22.12
15053.0,23.721
14161.0,23.266
14701.0,21.372
15122.0,24.173
9219.1,36.016
8941.8,36.228
9094.8,37.557
15905.0,20.501
15676.0,19.806
16256.0,20.179
17252.0,20.145
17216.0,20.42
17469.0,20.229
16592.0,20.736
16762.0,19.128
16782.0,20.054
9197.8,34.976
9402.1,38.992
8703.1,37.518
14716.0,22.838
15514.0,20.473
15261.0,22.212
16831.0,20.43
17105.0,19.786
17355.0,19.776
16202.0,20.267
16265.0,20.807
16052.0,21.604
8392.6,39.798
8253.4,40.239
8154.2,39.956
13647.0,24.878
13399.0,24.934
12746.0,26.022
14705.0,22.07
15174.0,22.503
15381.0,21.69
14261.0,22.832
13529.0,24.297
15218.0,22.717
9106.2,35.342
9260.0,35.582
9176.9,37.332
15242.0,22.956
15201.0,22.912
15291.0,22.017
15221.0,21.754
15714.0,20.461
15990.0,21.209
14325.0,24.31
15113.0,22.869
14450.0,22.406
9694.6,33.463
9919.1,34.41
9198.6,36.842
16736.0,18.992
17217.0,18.105
17469.0,19.238
17954.0,18.567
18617.0,17.469
18188.0,18.287
17671.0,19.528
17137.0,19.298
17284.0,20.218
9453.9,33.941
9966.0,35.303
9291.5,35.604
15116.0,20.369
16122.0,19.908
16857.0,19.206
17747.0,18.569
17916.0,17.572
17953.0,18.623
16905.0,19.775
16789.0,19.122
16422.0,18.599
7851.5,39.496
8032.4,38.603
8405.8,40.327
13705.0,23.201
13437.0,24.684
14078.0,24.294
14340.0,22.416
15527.0,21.048
15944.0,21.262
14544.0,24.151
14661.0,23.241
14482.0,21.979
9736.4,33.768
9195.7,36.105
9327.8,35.899
16123.0,23.157
16343.0,20.41
15814.0,21.404
16046.0,19.923
15582.0,20.344
16603.0,20.022
15746.0,21.799
15903.0,21.781
15688.0,20.663
10279.0,32.304
10457.0,31.661
10332.0,32.992
18356.0,19.573
18397.0,17.665
17960.0,18.077
19542.0,18.181
19190.0,18.797
19597.0,18.542
18199.0,17.336
17866.0,19.95
18545.0,20.634
10253.0,31.51
10314.0,32.317
9626.9,32.966
17771.0,20.246
16992.0,19.744
17324.0,19.184
19217.0,17.841
18337.0,17.844
18976.0,17.954
17814.0,18.043
17726.0,18.875
17176.0,19.064
8880.3,34.592
8434.9,35.645
8537.5,38.229
14137.0,25.584
13729.0,23.86
14220.0,23.717
14349.0,21.385
14167.0,21.348
15100.0,21.381
14178.0,22.543
14364.0,21.79
14822.0,23.094
9781.2,33.888
9911.5,32.764
9512.4,34.986
16637.0,19.291
16561.0,19.485
15977.0,19.345
17298.0,18.884
17413.0,19.657
17321.0,19.558
16022.0,19.378
16792.0,19.56
16174.0,21.096
10133.0,32.113
9353.6,31.251
9982.4,34.406
16954.0,18.486
16589.0,19.298
16532.0,20.115
17831.0,18.063
17720.0,17.553
17778.0,19.997
16802.0,19.471
16150.0,20.742
17148.0,19.262
10376.0,30.223
10539.0,29.851
10199.0,31.346
16119.0,19.558
16409.0,19.046
16524.0,19.721
17804.0,18.601
17655.0,18.473
17980.0,19.031
16572.0,19.901
16916.0,18.654
17056.0,20.045
2827.6,108.59
2715.9,102.91
2872.0,104.44
2795.4,103.0
2777.6,106.54
2782.5,103.82
2834.6,103.1
2811.0,104.8
2687.9,108.3
2730.8,103.2
2720.1,101.51
2753.8,106.93
2696.4,104.65
2845.3,107.0
2688.7,104.96
2811.2,101.81
2734.0,105.72
2822.9,106.62
2737.8,100.67
2835.9,101.6
2707.8,106.15
2675.2,105.53
2687.2,105.54
2690.1,101.44
2637.8,103.27
2703.5,102.62
2790.7,107.7
2794.5,102.49
2744.4,102.4
2658.8,101.44
2840.9,104.49
2885.6,101.04
2854.1,106.3
2811.1,104.78
2848.4,101.11
2819.1,108.71
2738.7,103.97
2870.2,103.1
2845.5,110.91
2664.8,104.3
2658.9,101.7
2762.1,102.17
2793.8,104.32
2787.4,102.16
2754.4,100.98
2783.2,103.93
2770.3,101.23
2797.8,107.84
8119.6,399.59
8096.3,396.76
7827.4,398.01
11500.0,274.16
12261.0,280.99
12532.0,272.51
12248.0,259.01
11572.0,273.84
12075.0,282.9
12424.0,268.52
12714.0,244.84
12330.0,253.41
8080.2,390.0
8113.7,392.92
8285.1,403.91
12340.0,266.03
12189.0,274.84
11894.0,273.92
14093.0,249.78
14272.0,240.21
14528.0,243.2
15175.0,230.42
16080.0,238.66
16079.0,208.62
8557.7,402.69
8305.3,407.46
8278.6,371.9
13458.0,249.02
12925.0,250.68
13841.0,246.7
15006.0,241.31
15000.0,233.21
15226.0,234.26
18615.0,204.57
18348.0,190.01
18359.0,218.25
8001.1,408.74
8175.4,399.04
8571.9,370.94
13250.0,247.96
13632.0,250.11
13712.0,243.56
15377.0,234.79
15611.0,217.54
15425.0,230.87
18811.0,221.71
18483.0,175.62
18977.0,191.05
8422.0,402.81
8511.5,374.26
8289.6,399.93
12305.0,264.7
12450.0,268.52
12397.0,265.74
13188.0,265.64
12358.0,264.02
13221.0,251.12
13017.0,246.74
13918.0,230.95
13080.0,256.78
8320.7,392.48
8711.8,372.82
8598.7,369.51
12976.0,258.91
12939.0,258.17
13379.0,263.98
14859.0,226.83
13933.0,243.98
14294.0,238.94
16253.0,205.9
16293.0,232.25
16400.0,230.42
9133.2,373.01
8494.1,348.55
8913.9,383.82
14646.0,226.95
14624.0,232.6
14463.0,240.85
15855.0,211.65
15707.0,223.69
15727.0,215.44
18633.0,195.62
19129.0,195.75
17971.0,193.83
9140.9,338.91
9302.8,343.88
9067.5,379.01
14767.0,219.84
14540.0,236.06
14295.0,228.39
16179.0,212.59
15886.0,231.28
16276.0,209.18
19723.0,183.57
18959.0,186.44
19095.0,180.13
8726.6,370.71
8550.3,390.97
8441.9,374.92
12756.0,271.11
12871.0,257.63
13558.0,243.99
13501.0,238.65
12736.0,258.31
12834.0,252.64
13645.0,233.13
14035.0,232.42
14535.0,235.72
8978.4,354.03
9270.0,373.52
9497.8,360.22
13637.0,250.74
13316.0,246.23
13541.0,259.49
14832.0,225.3
14523.0,242.43
15318.0,237.49
16453.0,211.63
16456.0,209.17
14917.0,215.19
9365.6,353.49
9123.4,345.37
9206.4,375.47
14329.0,219.78
14584.0,222.56
14868.0,228.29
16485.0,212.1
16616.0,209.67
16042.0,223.0
19333.0,197.36
18205.0,200.28
19350.0,192.9
9239.6,367.84
9276.2,375.98
8889.9,363.6
15093.0,222.72
15108.0,218.63
14370.0,229.66
16186.0,200.25
16438.0,205.47
17263.0,200.67
19718.0,183.95
19318.0,178.49
19946.0,182.83
8839.5,357.96
8888.2,374.82
9216.2,367.29
13072.0,240.69
13513.0,237.6
13233.0,251.04
12968.0,254.97
13436.0,233.34
13716.0,239.9
14634.0,218.18
14466.0,230.83
14545.0,228.48
9886.2,337.39
9741.1,337.2
9555.4,350.97
13937.0,231.71
14526.0,225.86
14304.0,236.95
15543.0,216.92
15790.0,201.45
15788.0,236.1
17045.0,202.14
17857.0,199.07
16600.0,204.24
9954.8,317.04
10319.0,338.03
9738.9,321.08
15166.0,208.55
15294.0,205.26
15304.0,222.1
16086.0,188.01
16701.0,191.22
16990.0,194.8
19910.0,170.42
20093.0,185.04
19945.0,173.19
9831.8,322.92
9715.5,357.19
9958.3,326.8
16084.0,191.6
16041.0,198.58
16291.0,196.11
17004.0,193.19
17546.0,196.67
17601.0,199.29
21037.0,159.59
21007.0,165.79
20998.0,168.73
9061.8,335.44
9081.2,329.78
9185.5,361.7
12554.0,249.77
12884.0,249.19
13021.0,252.03
12852.0,250.01
13959.0,235.33
12740.0,246.25
12987.0,248.82
13383.0,228.81
13370.0,237.43
8862.2,327.84
9226.1,339.72
9977.7,344.37
14443.0,225.27
13656.0,234.81
14497.0,228.3
16066.0,197.37
14197.0,202.89
15923.0,198.05
18186.0,190.52
18448.0,179.31
18329.0,172.13
9459.4,356.42
9354.9,332.36
9709.3,358.98
14292.0,226.47
14293.0,217.49
14397.0,220.25
16905.0,195.86
17322.0,202.83
17270.0,189.22
19962.0,172.63
20337.0,165.4
19353.0,170.01
9999.8,318.11
9407.6,326.17
8932.7,345.62
15386.0,205.74
15124.0,212.57
14969.0,217.03
16331.0,194.03
17336.0,178.47
16539.0,187.98
20708.0,171.23
19619.0,160.14
19998.0,171.2
4672.5,7510.5
4128.2,7856.5
4134.1,8543.3
16867.0,2789.5
18036.0,2829.4
18501.0,1767.7
16384.0,3038.3
16049.0,2769.8
17380.0,2638.9
17926.0,2076.2
16708.0,2693.6
18105.0,2127.1
4003.0,7874.1
4024.4,8259.6
4185.7,8232.1
14152.0,2443.8
13709.0,3187.3
12534.0,3159.7
20644.0,1721.4
21944.0,1606.5
19997.0,1967.6
27248.0,1424.7
27725.0,1529.5
27203.0,1455.4
3322.6,13315.0
3330.5,13236.0
3622.7,13778.0
15995.0,3156.8
9823.9,4822.1
19418.0,2031.0
24275.0,1832.4
26119.0,1598.7
23623.0,1646.3
27863.0,1647.7
24155.0,1584.5
23499.0,1727.9
2757.2,14435.0
2858.8,14081.0
2715.0,14031.0
17928.0,2523.8
16896.0,2415.2
16539.0,2653.7
26355.0,2031.3
27893.0,1427.4
27557.0,1640.1
32363.0,1623.8
21353.0,3734.2
31277.0,2805.9
4152.2,7643.0
4535.0,7344.0
4007.2,7253.8
19158.0,2260.4
18042.0,2369.3
18347.0,2314.2
16396.0,2706.7
17621.0,2939.5
18798.0,2492.9
19062.0,2629.6
20939.0,1648.4
16866.0,2826.7
4076.8,7426.6
3947.6,7872.2
4168.3,8191.1
18294.0,2241.7
15730.0,2060.2
14609.0,2648.7
22851.0,1542.8
20861.0,1638.2
21641.0,1715.7
28472.0,1259.5
27178.0,1342.8
29392.0,1407.5
3625.2,13867.0
3384.7,14031.0
3481.2,13390.0
18106.0,2618.9
17235.0,3230.1
18842.0,2444.5
23567.0,1647.3
26438.0,1651.8
24733.0,1489.7
26130.0,1549.6
24009.0,1934.2
28318.0,1481.7
2839.4,15685.0
2877.5,14481.0
3108.6,12866.0
19381.0,2945.7
18689.0,2434.2
17459.0,2886.9
25300.0,1974.8
25884.0,1765.3
25029.0,1860.6
29900.0,2527.7
32836.0,1837.9
27758.0,1376.7
4860.2,7344.5
4985.2,6743.2
4392.4,7590.9
16985.0,2784.0
17857.0,1816.1
19472.0,2559.3
19328.0,1791.5
17930.0,1741.7
17060.0,2458.7
20538.0,2715.2
18165.0,2410.0
19619.0,1853.9
4272.9,7668.9
4209.0,7795.6
4347.9,7708.0
14583.0,2522.6
16991.0,2309.4
17338.0,2745.5
24206.0,1521.4
23193.0,1677.0
21422.0,1648.2
27020.0,1294.2
29596.0,1204.1
31031.0,1283.9
3557.9,13958.0
3601.9,13193.0
3575.8,12850.0
15658.0,2797.2
20717.0,2858.1
14698.0,3335.2
27409.0,1519.0
26698.0,1709.4
25482.0,1484.9
30469.0,1842.2
30615.0,1289.0
27051.0,1468.7
3030.8,11652.0
2783.7,14247.0
2736.2,13883.0
15639.0,3792.6
15189.0,3452.3
23126.0,1911.3
26857.0,1929.2
28621.0,1518.7
29139.0,1474.7
32896.0,1619.5
33560.0,1857.8
34560.0,1875.4
8856.6,4074.0
9763.2,3970.5
8994.1,4827.2
18370.0,2145.7
18063.0,1979.8
19547.0,2091.6
21150.0,1955.0
20254.0,2393.2
20160.0,2127.8
21289.0,2020.8
20123.0,1860.2
20045.0,1956.5
4826.0,6619.1
5177.1,5845.8
5067.0,7067.1
17863.0,2534.9
15041.0,2382.2
14747.0,1804.1
24686.0,1501.6
21731.0,1506.9
22164.0,1390.6
29523.0,1307.2
27615.0,1422.1
28685.0,1233.2
3571.1,12984.0
3449.5,12635.0
3668.5,12102.0
21384.0,1824.8
21479.0,2083.0
21251.0,2045.8
27527.0,1310.4
25544.0,1605.3
29962.0,1204.8
31020.0,1478.4
30424.0,1436.4
32588.0,1289.7
2915.4,15093.0
3089.5,13339.0
2650.9,14945.0
22012.0,2057.7
17711.0,4075.1
22158.0,1985.8
28324.0,1375.1
29598.0,1529.5
27851.0,1230.8
22965.0,1481.3
33045.0,1483.8
32655.0,1667.0
9762.6,3718.5
11588.0,3740.2
10782.0,3254.5
20304.0,1814.3
20151.0,1650.5
18721.0,1652.8
18093.0,1906.3
20474.0,1810.7
21451.0,1692.0
19440.0,1793.8
18917.0,2278.7
19805.0,1756.6
10065.0,3870.6
9256.9,4262.4
10074.0,3546.1
18389.0,2017.4
17799.0,1920.0
21545.0,1740.6
24459.0,1295.7
22183.0,1420.5
25607.0,1586.6
30911.0,1191.2
29354.0,1255.9
30962.0,1087.6
3639.0,12280.0
3519.5,12121.0
3562.4,11938.0
22105.0,2250.4
21768.0,1974.6
22998.0,1588.3
26170.0,1403.4
28346.0,1324.6
27980.0,1263.4
34740.0,1130.6
28750.0,1426.5
31114.0,1422.6
2899.3,13393.0
3157.1,13224.0
3161.9,10781.0
20680.0,1926.7
21966.0,1743.3
23443.0,2061.2
29648.0,1252.7
29970.0,1166.4
27904.0,1499.4
28957.0,1266.4
30942.0,1756.7
31664.0,1884.5
4989.1,40806.0
7331.8,44668.0
6394.2,41792.0
6087.4,35698.0
7248.5,34617.0
6551.0,40081.0
7012.3,35799.0
6332.8,42547.0
6015.3,41408.0
5847.4,34969.0
5983.2,37236.0
6389.8,42442.0
7992.0,37441.0
6489.0,34021.0
6324.8,43433.0
8362.9,31867.0
7282.5,37480.0
7334.2,30654.0
11433.0,21646.0
10425.0,23302.0
11521.0,27535.0
13930.0,18562.0
10928.0,23265.0
16118.0,15677.0
6389.0,52019.0
6339.1,49677.0
7428.4,40679.0
7434.9,34413.0
6975.1,36668.0
8206.2,28561.0
9812.8,27925.0
10860.0,29905.0
10787.0,27077.0
12205.0,29063.0
18710.0,33561.0
16260.0,30580.0
5489.1,42849.0
5494.1,47411.0
4565.4,45644.0
6113.5,34340.0
5958.7,44613.0
6091.7,46191.0
9596.8,30588.0
8176.9,38983.0
8193.5,40227.0
6830.5,53402.0
7685.7,33113.0
12225.0,34931.0
5358.2,38451.0
5375.2,43932.0
6100.5,44219.0
6045.4,41076.0
6486.3,38526.0
7091.8,37571.0
5997.6,37193.0
6583.8,41529.0
6931.9,38349.0
5732.6,38475.0
6210.5,42021.0
6637.1,39212.0
5085.8,36056.0
6484.0,33875.0
6754.8,39107.0
9940.8,32528.0
7761.7,29295.0
7830.2,35420.0
13591.0,19364.0
11336.0,22504.0
11723.0,27173.0
14431.0,24969.0
11864.0,26472.0
12421.0,30292.0
7310.6,39255.0
6021.0,38824.0
7239.8,45002.0
7593.9,32098.0
7105.4,40581.0
7450.4,49528.0
11113.0,33641.0
16417.0,34616.0
11105.0,30305.0
13363.0,36838.0
13225.0,36923.0
20743.0,30039.0
9077.0,50320.0
7593.4,38748.0
5755.9,46164.0
10594.0,29633.0
6342.9,41218.0
11324.0,31200.0
8469.0,38482.0
7977.6,39887.0
8110.5,36233.0
10114.0,30932.0
8706.8,25140.0
10663.0,33111.0
6729.5,36668.0
7306.8,31208.0
7271.9,43616.0
7475.9,34213.0
5490.7,44007.0
6666.1,39746.0
6832.1,31764.0
6037.5,43301.0
4806.7,41984.0
6333.9,36689.0
5273.1,37575.0
5848.1,38749.0
6533.5,40177.0
6902.9,37672.0
5801.7,40928.0
7489.0,27821.0
7380.1,38415.0
7952.1,30888.0
11127.0,20067.0
10439.0,32196.0
10317.0,26137.0
14325.0,22456.0
12589.0,26171.0
14176.0,23414.0
6063.9,43013.0
5942.5,43188.0
5004.2,49673.0
7868.8,35063.0
8207.6,27054.0
7712.8,33324.0
16093.0,20988.0
10019.0,39546.0
16066.0,31267.0
14891.0,34273.0
17980.0,35113.0
15147.0,34726.0
7034.4,47430.0
4442.8,42230.0
4457.9,46122.0
10553.0,30533.0
6051.9,43666.0
6295.6,48163.0
8407.4,47615.0
8156.0,31993.0
12271.0,26787.0
8706.2,27235.0
8908.6,21874.0
6312.9,42610.0
5612.1,42927.0
6644.4,42341.0
6411.9,45791.0
6923.3,37625.0
7240.8,36884.0
6352.8,40238.0
7132.8,35362.0
5771.9,41060.0
6175.2,39713.0
6686.9,39021.0
5576.2,42837.0
6158.2,42122.0
5367.4,38896.0
7597.2,43331.0
10064.0,36267.0
8041.7,34569.0
8113.2,31929.0
7395.2,36527.0
10634.0,23429.0
9956.6,30171.0
13870.0,22131.0
14594.0,19881.0
14445.0,19113.0
15671.0,22782.0
6357.2,36821.0
7366.0,39848.0
5952.1,44880.0
8242.2,36974.0
7624.1,41516.0
9393.2,24558.0
10880.0,33033.0
11940.0,32476.0
10998.0,33709.0
17417.0,28436.0
16678.0,34327.0
18251.0,32981.0
5908.3,50901.0
7718.5,55209.0
5365.4,49336.0
6390.7,43258.0
6814.4,33087.0
6215.4,44556.0
9083.8,27057.0
8760.9,44389.0
9146.3,37016.0
10448.0,31612.0
11693.0,21603.0
10689.0,32262.0
6632.8,38592.0
7773.0,40931.0
5909.8,42038.0
7681.1,39303.0
6870.3,35683.0
7794.6,35971.0
6563.4,38088.0
7088.2,35198.0
6375.2,36657.0
6211.3,41615.0
6087.4,37819.0
7674.8,39340.0
6044.0,36854.0
6704.2,40528.0
7626.3,43148.0
7581.8,34078.0
10100.0,28496.0
10839.0,24624.0
10922.0,28380.0
12411.0,27171.0
13053.0,20972.0
14502.0,24119.0
12530.0,28225.0
13819.0,22515.0
8344.3,37770.0
7432.5,46113.0
9763.8,38220.0
8344.5,26407.0
8276.3,39989.0
7901.4,39333.0
11359.0,30532.0
15315.0,24913.0
12381.0,31823.0
20461.0,28983.0
13752.0,20933.0
23206.0,30084.0
6431.6,31469.0
7595.9,43257.0
6035.8,39811.0
6905.5,44046.0
6806.2,38487.0
6353.1,35625.0
10591.0,29566.0
8849.4,38920.0
8816.0,34806.0
8418.4,25576.0
14990.0,31696.0
17536.0,27218.0
