alpha,ccp_alpha,criterion,init,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_iter_no_change,subsample,tol,warm_start,validation_fraction
0.4280743294967836,0.006526768618639745,friedman_mse,None,0.17357722037777645,huber,2.0,sqrt,None,0.38155418180065415,0.8323376698781504,0.8889985365796261,0.272252884524614,158,None,0.25630907650393164,0.00034569467404160423,True,None
None,0.0014231657034686563,squared_error,zero,1.1299414246037294,squared_error,1.0,0.5860431428622227,None,0.4054392905039592,0.8449901019826055,0.332858842082489,0.3468090287368976,73,15.0,0.6556506868659545,0.00020159507480009938,False,0.87600720043354
None,0.0058005838729781175,friedman_mse,None,0.4711887559402,squared_error,None,sqrt,None,0.29521554491134666,0.07126962468763932,0.36281407854392955,0.3615641369412771,217,None,0.20457837754636043,6.009060668902473e-05,True,None
0.0024723482642251045,0.014586895881759928,squared_error,zero,0.27015217994205404,huber,4.0,0.32600849590734293,None,0.42421268954526237,0.4322065678165955,0.3036279747347888,0.16264756701151556,74,5.0,0.817779466505636,0.00023161396775660264,False,0.37157006714960744
None,0.00811502337230122,squared_error,zero,0.9159794613706636,absolute_error,5.0,sqrt,8.0,0.039227908158561975,0.5539524621447612,0.7096115076441369,0.08366065200053019,304,13.0,0.5847727805141116,0.0010022217856975946,False,0.043379875908684806
None,0.018984172537410245,friedman_mse,None,0.15692964672152945,squared_error,None,sqrt,None,0.35424484874639867,0.18191714006596413,0.9724475790410633,0.224406822873303,243,14.0,0.18119575412814792,0.0001482349921890805,False,0.8037145903264994
0.6949008318260321,0.01457962123311633,squared_error,None,0.3298859072106292,huber,1.0,sqrt,None,0.17267097612244392,0.3452748438155729,0.9785469429207514,0.4282686118739634,112,None,0.7280567616153901,0.0006120727944025711,False,None
0.3126720363060921,0.009650008404707214,squared_error,zero,0.4656847254137151,quantile,2.0,sqrt,None,0.3910856315456231,0.134258448410083,0.7977498131766623,0.3079559578383606,211,None,0.09851432564089746,0.0006089806340997741,True,None
0.5468838857617695,0.019340705505122926,friedman_mse,None,0.6067547179654338,huber,None,sqrt,15.0,0.4000017408818407,0.5621543686428268,0.39715712830797323,0.06585751428954678,138,10.0,0.6781524124576737,0.0006750291860852058,True,0.3172331156026021
0.6730302912146892,0.015933627943827446,friedman_mse,zero,0.7508489195283987,huber,2.0,0.4358108168691792,None,0.31399669130204905,0.2572625630672715,0.16365223462718692,0.09345722030423081,61,13.0,0.3916821109859392,0.00024142768049954252,True,0.41224380499624574
0.33471591570310044,0.014653981011805609,squared_error,None,0.08302384037195033,huber,1.0,log2,6.0,0.21638343979963132,0.6947584393386796,0.3331237009915633,0.028292828073357812,96,None,0.9454485826943034,0.0006917343972985583,False,None
0.11707476556892053,0.015619917872299828,squared_error,zero,0.7223232347491939,quantile,5.0,log2,None,0.216009463797253,0.9893883722012429,0.06843504413713812,0.2593504971902975,66,13.0,0.9716765454097441,0.0001633035047274642,False,0.40419740135922966
0.19062548766918383,0.011643664601851796,friedman_mse,None,0.6246451154733811,huber,3.0,0.02516980597539671,9.0,0.2583949695640791,0.7494212073927017,0.6310697706876263,0.27480313426537833,215,16.0,0.14494191357223085,0.000645359661258604,False,0.17293849221995491
0.9514717976247205,0.005945815806146673,squared_error,zero,0.7198535045804578,quantile,3.0,0.4503030350706218,39.0,0.13370101392877065,0.02509557353026056,0.9650503540850174,0.12544652284555124,315,None,0.7076298698787096,0.0006600074170794857,True,None
None,4.037035496467833e-05,squared_error,None,0.14147924970900239,squared_error,2.0,sqrt,None,0.10654250434240409,0.9481180388712199,0.007675447094663891,0.38615050758267144,405,19.0,0.3745548010476819,0.00010048894441240793,False,0.6278590852124951
0.5833431307474589,0.005062030783592175,squared_error,None,1.1500972181005806,quantile,1.0,sqrt,17.0,0.09427030287462557,0.6817880375270038,0.9770299474845046,0.050946550436468396,419,None,0.43458279263261435,0.0001426254830513672,False,None
0.8073821294723968,0.017226392516301817,squared_error,None,0.6162716731141312,huber,2.0,0.12257041144652779,47.0,0.11458597560708106,0.5563290899101686,0.6710048498569432,0.350433817930716,217,None,0.2002703364668008,0.0009274700466544819,False,None
None,0.007119420649767887,squared_error,None,0.09357420224749824,absolute_error,3.0,sqrt,34.0,0.36636673739308256,0.616124992992719,0.6731987969294817,0.040574589268119576,353,None,0.8394918338430248,0.0008550903184956628,False,None
0.2840214576625057,0.015735390067142547,friedman_mse,zero,0.6173332558531894,huber,3.0,log2,3.0,0.03422935966678903,0.3807418254916977,0.9208458418548939,0.292224454878713,394,None,0.2698535143821935,0.0004184489199165789,False,None
0.03597290689199885,0.015747466900102113,squared_error,None,1.0494675042186699,huber,4.0,log2,32.0,0.24971588493341768,0.5444904790943339,0.14524324450153356,0.3919936793446777,67,7.0,0.5010801182715826,0.0008350977140957076,False,0.5992465546793595
0.3017450317564787,0.01005262485260261,friedman_mse,None,0.5903148752597982,quantile,4.0,0.21848625587261616,None,0.38222036403775217,0.41926138232261667,0.6555185408098136,0.13011829899261468,87,None,0.16146261427122643,0.00012049194564314465,False,None
0.7470298628941843,0.014411310972888123,friedman_mse,zero,0.5364414651730524,quantile,5.0,sqrt,40.0,0.46228052768840244,0.45286320300765814,0.5538268076778818,0.12744112445744116,110,None,0.07763580647524881,0.0009226358025468353,True,None
None,0.01905630034005012,squared_error,zero,0.4263099385516658,absolute_error,2.0,0.37579044399449885,2.0,0.43815971657115577,0.1124653946210062,0.3933380125281448,0.2766855948748859,84,None,0.19486306793689268,0.0009088167711681547,False,None
None,0.009236869625502207,squared_error,None,0.016901240204692657,squared_error,5.0,0.8306691964672723,None,0.2055468044402199,0.7312072982881638,0.38541881360388214,0.24468822448533512,94,None,0.7416261488943705,0.0009129723989869626,True,None
0.5154184165633462,0.003227256021107674,friedman_mse,zero,0.023954759724744413,huber,2.0,0.10599674722346009,47.0,0.06074769554388271,0.6440046172308931,0.5825616637702207,0.05920751958796594,283,8.0,0.31200249473268027,0.00021693107081750148,False,0.24448575304181744
None,0.004391078464596039,squared_error,zero,0.7405605831108688,squared_error,1.0,0.7691776733317839,None,0.21447216671507213,0.5503640988342428,0.6967333772290711,0.3510730480909147,498,None,0.501112752076627,0.000461958095034102,True,None
None,0.018902283775120175,squared_error,None,0.5958445002782693,squared_error,5.0,0.05154552831251576,39.0,0.4902177851351859,0.5217724724862416,0.11517148422798149,0.3824004862296386,56,6.0,0.5088050639587791,0.000469271661166022,False,0.019105917004684003
0.8574515934584801,0.013464928787090632,friedman_mse,None,1.0637437170901278,huber,2.0,sqrt,8.0,0.361721831177456,0.545120942748231,0.8362815855040415,0.41069418145034714,385,None,0.48609465997954016,0.0003836283958368657,True,None
0.5110512336139288,0.01641197515353173,friedman_mse,None,0.5822133115498104,huber,5.0,log2,25.0,0.32388711647517104,0.02549282229596559,0.28160108322105754,0.10397817964469497,185,12.0,0.4802600899145375,0.0002317232932281565,False,0.7433384580917487
None,0.012966360149041912,friedman_mse,zero,0.4515627141598004,squared_error,None,0.6175665738064475,16.0,0.4985911769514752,0.5685002256616556,0.32184099048331755,0.11005566295237657,231,7.0,0.3735332737595508,0.00011871367772396099,False,0.3702046252273464
None,0.0009063855792178921,friedman_mse,None,1.1161460827144711,absolute_error,3.0,log2,18.0,0.42116275237496703,0.3828679152228546,0.6323566917157929,0.047685801136529316,256,7.0,0.06746332577627212,0.0008165150495325847,False,0.5841298741436326
0.5215521173178794,0.007004059821814606,squared_error,zero,0.9112022570996688,huber,5.0,0.9999508142565883,11.0,0.3566179340416684,0.39623355246120034,0.6628214629946666,0.1734813298672792,439,None,0.15967887368968492,0.00030823101966616004,False,None
None,0.017782558478800198,friedman_mse,None,0.7598695891940649,absolute_error,4.0,log2,None,0.3581985559790495,0.2806717556180491,0.2030519263440104,0.15691340411220778,89,None,0.21591263703639585,0.000474850842868087,True,None
0.7460076256970499,0.011158548903014013,squared_error,zero,0.1613806976926216,huber,2.0,0.16277049753008316,4.0,0.4792489178338701,0.44065577576066617,0.5497933022578548,0.26662569963955124,244,9.0,0.7492328313318959,0.00027504187617087214,True,0.5291956946793372
None,0.013892819177874556,friedman_mse,None,0.7153639191129868,absolute_error,2.0,0.9922348043935668,None,0.4074698642702696,0.7872472179015085,0.761090479599851,0.09386120284612604,389,12.0,0.6999488284873856,0.0004183472137943513,False,0.43291388017694393
0.4645261413329606,0.005280086999189317,friedman_mse,None,1.0671569319075047,huber,5.0,log2,26.0,0.3918861945086246,0.4385559469090496,0.20186408689789517,0.2571005200046696,304,None,0.437419598729593,0.0007167719097838973,True,None
0.24975972737298083,0.011534047977155126,squared_error,zero,0.11490152418600365,quantile,4.0,0.3246620181605364,None,0.3740919560244232,0.8158583879737896,0.8581652477362219,0.49881414870107826,212,None,0.04135082685969971,0.000461191517994586,True,None
0.8918191543375431,0.016983580110034084,squared_error,None,0.017438260490697455,quantile,5.0,0.3509602666033025,42.0,0.007190723036042512,0.7735890330499909,0.6241193417791451,0.38115131225048,465,None,0.8381196278306522,0.0006695262000363033,True,None
None,0.008046699104746655,friedman_mse,None,0.08419399646531771,squared_error,3.0,0.8693552894488616,15.0,0.35369850001646386,0.3988412412200967,0.2296465870210155,0.2984259384438797,457,None,0.9301395200154627,0.00039190527810549036,False,None
None,0.008861187246608422,squared_error,zero,1.0342543594039741,absolute_error,4.0,log2,None,0.252001881798163,0.9582514924877105,0.8329990699672066,0.18121566130791456,231,12.0,0.11106328420111522,0.0009750471753430146,False,0.6320118715678087
0.691193092574272,0.013942716117836184,friedman_mse,zero,0.33134585614223216,huber,1.0,0.12229803139239045,28.0,0.20691373266039792,0.21396239260907476,0.043299936493611454,0.2898630785486124,258,None,0.949744395149711,0.00011060490771490979,False,None
None,0.013992791392442434,squared_error,zero,0.9643731217894006,absolute_error,None,0.3741808614387298,42.0,0.24424781632995268,0.4114853126908394,0.15453735180136033,0.2863036164410112,279,8.0,0.9223075122129755,0.0006331908042770976,True,0.5932473403276021
None,0.014052804117164577,friedman_mse,zero,0.2779535847118381,squared_error,4.0,0.9934751579698393,46.0,0.3453398855740033,0.6061796435417279,0.5020741242180304,0.48809348749404186,489,6.0,0.37644110966791267,0.000850073432076868,False,0.8846987096282666
0.9972406620036991,0.0006005201065878563,squared_error,None,0.7481566403183897,huber,1.0,0.24149911224795562,None,0.387955766403653,0.1378089875872714,0.3481595753427558,0.2176968230878678,317,None,0.6703086091618792,0.0009418931032565627,True,None
0.38621199492082003,0.0014206977808800425,squared_error,zero,0.2762389324452068,quantile,2.0,log2,41.0,0.050489053408880546,0.1773235980050136,0.14812828798853883,0.48653839895614914,175,None,0.968761465269562,0.0004897404865079085,True,None
None,0.012611618831661847,friedman_mse,zero,0.02562497767519025,absolute_error,4.0,sqrt,37.0,0.3369971040728652,0.07250227737723212,0.2112964327256776,0.4045118201458382,272,5.0,0.34364514652252154,0.0009146589218581401,False,0.1557703858322992
None,0.01658628468251519,friedman_mse,zero,0.7416625670534809,absolute_error,5.0,log2,42.0,0.25275438019493196,0.15393470722718638,0.6243744870434534,0.13682020893038582,495,None,0.08327232427706188,0.000509584057213623,False,None
None,0.0056383808580945825,squared_error,None,0.22987118510907356,squared_error,2.0,0.5152202291380131,21.0,0.38852464282587806,0.8713407706845305,0.31456162122574804,0.2690113526819515,216,None,0.9904511309650564,0.0009395193110437632,False,None
None,0.009417347124463536,friedman_mse,None,0.6724946253584103,absolute_error,3.0,0.9836307926908138,None,0.4298973374058228,0.41639799615077183,0.32890487257266104,0.2269949555998495,394,13.0,0.12700202786399428,0.0002464192158720174,False,0.9514933808374288
None,0.014724796202676662,squared_error,zero,1.0445272989697327,absolute_error,4.0,0.6662041665421834,8.0,0.18608662762344857,0.6710055923695598,0.14208231982977632,0.2854387084197381,269,None,0.2796430631150364,0.00026870980032358324,True,None
None,0.012077019650805558,squared_error,zero,0.6715191335492772,absolute_error,1.0,log2,10.0,0.1263992220078865,0.9479560650812338,0.8940912198419139,0.16874016283744908,364,None,0.5742231944495915,0.00038764930199923465,False,None
None,0.0043641506910434445,squared_error,zero,0.3006027432882762,absolute_error,4.0,sqrt,None,0.43533451706275883,0.8018022183959256,0.6277016061555873,0.37513288196942113,487,8.0,0.45932359458757543,0.0004012193873487809,True,0.09468274973075948
0.23784762380882277,0.018970058864363894,friedman_mse,zero,0.732929870315262,huber,2.0,0.4692832187559727,None,0.2949739414009044,0.016428776285298916,0.7727437697933246,0.3512441707942344,424,18.0,0.7614243116824717,0.0005629221647747658,False,0.7043791880500178
None,0.007957314060348544,squared_error,zero,0.20585003597497623,squared_error,None,sqrt,28.0,0.17020577805712983,0.5200701767021003,0.6155140114006586,0.45530285860721087,251,5.0,0.5022756446257294,0.00010024300982298213,False,0.035876641103567586
0.8531290133352609,0.01856767011272615,friedman_mse,None,0.9562088829127399,huber,2.0,sqrt,10.0,0.024807186669418724,0.7338736885607813,0.11248140695729023,0.30415975000388584,121,None,0.17449605035502203,0.0004297515229193175,True,None
None,0.0113692979701588,friedman_mse,None,0.25393773922562585,absolute_error,5.0,sqrt,None,0.41753297272751,0.9364278254057109,0.36651992374732356,0.15902478627545935,241,None,0.5257356376614322,0.0008252440518349494,False,None
0.2932239090507758,0.0066441114189464325,squared_error,None,0.050799000619695334,huber,4.0,0.5965443144318535,None,0.3266917492393403,0.20211758613759384,0.29635888707087277,0.30980796347246115,342,None,0.5073303093542678,0.00040041325001019746,True,None
0.9633969601255918,0.00020568991871384057,squared_error,None,0.8484953950663146,huber,4.0,log2,None,0.15593971788186262,0.34963189192945493,0.079860463543609,0.22139906827186873,434,11.0,0.3443867021776442,0.0008845717902556277,True,0.9355490290139682
0.9390574256638916,0.009056274284218336,squared_error,zero,0.19886173187816614,huber,4.0,0.8547356585613083,13.0,0.17071263480214915,0.45833002519062016,0.9133194477410349,0.09469670894242305,457,9.0,0.06109641037817015,0.000954766341680118,True,0.6478689483785197
0.5783132215813942,0.018087195499877144,friedman_mse,None,0.9094577376383505,quantile,1.0,0.011402494129999198,None,0.10622363859773648,0.6728600703195389,0.4117862913936633,0.20120312964965587,400,10.0,0.8965628481318387,0.0009591752640535858,False,0.3145641984385123
None,0.008801160930187974,squared_error,zero,1.1292649666855419,squared_error,1.0,sqrt,21.0,0.05994554673635605,0.7441909215474993,0.5319234592751161,0.14397267133799624,192,6.0,0.30094206977702265,0.000646081955238306,False,0.434410078932389
0.5840214319710917,0.007802404693766785,squared_error,None,0.05529902682266543,quantile,4.0,0.559283923469308,37.0,0.05292661793895442,0.8821463746356863,0.5236198776764681,0.3498449545293542,89,7.0,0.5615798090010486,0.0009926591769666305,False,0.0836513055840471
0.8011797197029615,0.002089090362003028,friedman_mse,None,0.5577780378002648,quantile,3.0,sqrt,36.0,0.10734794373167772,0.07716694591047057,0.5952525321224077,0.36943333856651633,237,None,0.6597176387270222,0.0005822918759514545,True,None
0.7897028061256283,0.014963216527753712,squared_error,None,0.2964929931647201,quantile,2.0,log2,None,0.015889242178662222,0.7912687184944945,0.24083066974707892,0.07215460036080151,80,15.0,0.028250011950815113,0.0005735864852214529,False,0.21904161282103576
None,0.005057162365002223,friedman_mse,zero,0.4320504963792284,squared_error,1.0,log2,35.0,0.4479420905963298,0.8031354564741048,0.15914559620550872,0.025892944366408432,139,None,0.08568834187530683,0.0005166931208844084,True,None
None,0.003653447684793363,squared_error,None,0.6927669250693047,squared_error,3.0,sqrt,None,0.13787870222064064,0.21404251215325532,0.01773954818789003,0.3395995756005847,107,None,0.4217612017659258,0.0006516821640182961,True,None
None,0.003224376239502451,squared_error,zero,1.1663810888419428,squared_error,1.0,log2,19.0,0.03422522628300839,0.4272493288211778,0.11724212667933137,0.3063979177682552,288,9.0,0.6943351537347067,0.000698235897382097,False,0.23224861581707526
None,0.016672880209503447,squared_error,zero,0.7351972241238657,squared_error,3.0,log2,None,0.22205762324816614,0.759278383730049,0.5321293627407185,0.26889146737068825,470,6.0,0.21795624586387952,0.00033800534592404115,True,0.5567716792498222
None,0.0008383043343251507,friedman_mse,zero,0.20284438691982182,squared_error,2.0,0.7953968255738814,None,0.11569031818842401,0.51192485987921,0.7317548733434127,0.4790590044597169,94,12.0,0.8871817721293451,0.0009843041141674902,True,0.9165041239875341
None,0.005713991880895291,squared_error,zero,0.37879099522197857,absolute_error,5.0,sqrt,None,0.19911389697900583,0.4534599284875917,0.8937009918636815,0.32902749193061037,399,10.0,0.944174822961285,0.00028714446597771125,False,0.10850657057509899
0.9151456717847052,0.005023385350968026,squared_error,None,0.5818246870112849,quantile,1.0,sqrt,11.0,0.28652110030950784,0.3348859850799351,0.04023014482741066,0.13599930267217802,188,None,0.9793547870568566,0.0010157472098197475,False,None
None,0.017143833141191774,squared_error,zero,0.5296882336147688,squared_error,4.0,log2,38.0,0.3096717270684557,0.46394875132547286,0.780409079214512,0.4988114111256927,125,None,0.46065081965957244,0.0004809839019208221,False,None
0.1820020957710327,0.012455068064796822,friedman_mse,None,0.36965970042552504,quantile,None,sqrt,42.0,0.0652506320585921,0.5748545476401347,0.44281002424303956,0.3986055362893814,363,12.0,0.10124556372287663,6.659248063259788e-05,True,0.6620569639613126
None,0.0015361488213856255,friedman_mse,None,0.9971811795975017,absolute_error,5.0,0.9167342337550504,None,0.1322579019944191,0.2896127595941805,0.27844136826349297,0.017965091092986496,103,None,0.0403918336928194,0.0006239498660690105,False,None
0.7314261871104623,0.018935120703474063,friedman_mse,zero,0.37744781446247827,huber,2.0,sqrt,42.0,0.48690020667857475,0.5536544638411985,0.2759639418559713,0.3547194323169874,121,None,0.13296531962396174,0.0005631830837567788,True,None
0.42669511671427857,0.016647270793219898,friedman_mse,None,0.2701822706242315,quantile,4.0,sqrt,6.0,0.46519921008466275,0.10526556035173054,0.45060858078679905,0.16872713948211449,125,None,0.08452491468001877,0.00026112594255803744,False,None
0.8707632476020071,0.015181738651112768,friedman_mse,None,0.5822694227210191,huber,None,0.9046282024818819,None,0.2859979391417964,0.8146268969706864,0.7604007688603689,0.07694995234688684,197,None,0.2691743677449133,0.0004110747263410372,True,None
None,0.01654713109652291,squared_error,None,0.4060389590605827,absolute_error,5.0,0.650498985981607,10.0,0.4880163493001019,0.3544727901384236,0.33797364319707635,0.1559559527683526,378,None,0.11213714733201241,0.0006981050345341235,False,None
0.8262386198637373,0.01346184261822434,squared_error,zero,0.47739059464896894,quantile,None,0.004154176441810327,None,0.04101184260573543,0.044904307159582456,0.9897666569959253,0.015010666074535939,186,11.0,0.5056190246076956,0.00016728014780044504,False,0.16989271666127653
None,0.011556141005021694,friedman_mse,None,0.3483274259433855,squared_error,2.0,0.7647491766000278,43.0,0.22322096089827437,0.628153304963964,0.6656998432104855,0.25035546291833566,65,14.0,0.02453249441409877,0.00047962286389684417,False,0.2796591379974033
0.5566345019373816,0.01559033402848127,squared_error,None,0.9830565097354422,huber,1.0,sqrt,None,0.49598137361932165,0.303773394714601,0.21110823772950787,0.38268168192902036,435,16.0,0.8665623831722035,0.0001528425921574767,True,0.1268292411829789
0.09417817533139172,0.019276463217569473,friedman_mse,zero,0.18313049182132246,huber,1.0,log2,18.0,0.38291451961745493,0.0153995187489972,0.002344924685607136,0.1890503848937254,333,None,0.019386142151597285,0.0005140666894045047,False,None
0.6257048397844994,0.014941565342580579,squared_error,None,0.07293196103356993,quantile,5.0,log2,None,0.42472320311286776,0.05495182441418894,0.7344171077826046,0.17065932297502606,138,16.0,0.4123745714125894,0.00017638642240566711,True,0.028816063669835985
None,0.005171831822695681,squared_error,None,0.7586503912579011,squared_error,3.0,log2,None,0.31670587012106355,0.8147203876624809,0.398486291381466,0.40298945043379186,150,17.0,0.16690102437078624,7.468415722458462e-05,True,0.3633908467987529
0.09078697488442451,0.012018240113181722,squared_error,zero,1.1017216798932166,quantile,None,log2,46.0,0.495726783921396,0.7361119922171893,0.784984912143163,0.4972076337794367,489,None,0.3088863820162494,0.0008875308340760557,True,None
0.29652827339903953,2.224188392374815e-05,friedman_mse,zero,0.2624696555520928,quantile,5.0,0.388758635628661,12.0,0.2211832665512094,0.05242743934727662,0.6849415680707013,0.4513527552226781,136,14.0,0.12836947344788108,0.00017627113710773186,False,0.8136210478419398
0.8316868147791113,0.01836795084163116,squared_error,None,0.12512093783258005,quantile,3.0,log2,None,0.4456000365318012,0.023620389881915647,0.32340384615391177,0.2771783406081845,159,6.0,0.0930987541995898,0.00086527633109056,True,0.8945099842598587
None,0.010289226554797883,squared_error,None,0.6596473618511197,absolute_error,2.0,sqrt,None,0.19436317393827335,0.2500588243269164,0.09587030995314813,0.15745922229444786,392,12.0,0.17789695082398393,0.0010373361585795458,False,0.444659453349712
0.08856218635845862,0.0013162352138115297,squared_error,zero,0.5575770996732159,huber,2.0,sqrt,None,0.15915204734617366,0.4985467395323124,0.8596968405210189,0.29615068553104784,161,None,0.3656706762343366,0.0007885058785105188,True,None
None,0.014012229927889032,friedman_mse,None,1.0484313058787973,absolute_error,3.0,log2,None,0.30958636768291836,0.1964532998578849,0.026663955224538762,0.14227069283846688,101,None,0.6181059444286563,0.0008999593305032054,True,None
None,0.010471271590597115,friedman_mse,zero,0.3586907806297873,squared_error,4.0,sqrt,33.0,0.3259504327812303,0.8415847662268425,0.9754975552857078,0.2370821481359932,488,13.0,0.049092310412035434,0.00034566503927161915,True,0.9326120447630984
None,0.013786208242053805,squared_error,zero,0.3703250863517789,absolute_error,4.0,sqrt,None,0.4049622101514497,0.5925470888804839,0.7304914960394919,0.18241123510389934,316,None,0.46718159112755697,0.0002399361364575609,True,None
0.3379655336310189,0.018831537054678677,friedman_mse,zero,0.8798661359170659,quantile,1.0,sqrt,None,0.4166021782983372,0.312714489475048,0.9665809690355303,0.3140597656217859,354,None,0.4551836627367061,0.0004622797278316656,False,None
None,0.006359651026806698,friedman_mse,None,0.4157499922916818,squared_error,None,sqrt,None,0.038361413426442614,0.17588646896005486,0.06204356295201266,0.24965147300716262,257,11.0,0.35572855673021264,0.00045070416683446667,True,0.11603103221680594
None,3.730563413262278e-06,friedman_mse,None,0.740713812846244,absolute_error,4.0,log2,47.0,0.2276915677403038,0.4245454756436008,0.7307619850048171,0.06767771748664203,218,9.0,0.4784161894803537,0.0006518067339454473,True,0.5821549107737655
0.8683011260311776,0.0059472306261694466,squared_error,None,0.811745571517892,quantile,1.0,0.37995863663133717,20.0,0.029282652642266926,0.561813771679417,0.5956345029866822,0.43595653064025275,340,7.0,0.3464808537234457,0.0008530118815263206,False,0.5407386142942336
None,0.011855418817403696,friedman_mse,zero,0.20750323894315173,squared_error,3.0,0.8494673585689103,None,0.21638574217090945,0.605084144337368,0.08153478976443215,0.46978429451258286,481,None,0.503490876826932,0.0002507709747566786,True,None
0.6304630337348017,0.016573058122365786,squared_error,zero,0.33348309965607953,huber,5.0,sqrt,None,0.43756680931057607,0.9799693093550139,0.17797636969940295,0.36103303210189264,249,16.0,0.40642282513915495,0.000566283299197674,False,0.5810645806837245
None,0.017901305777024916,squared_error,None,0.944110331450696,absolute_error,3.0,0.9437683838662055,None,0.4369374777605092,0.022894320753010983,0.22746396142284875,0.283446398124768,166,None,0.6113774953183276,7.411019340866683e-05,True,None
None,0.018048065522213493,squared_error,zero,0.2605993331569924,squared_error,4.0,0.8314006363530152,None,0.4102437922401374,0.8355144701392365,0.5884124629661988,0.17655144446919474,142,19.0,0.5556870247883672,0.0008759323085500162,False,0.6318273337904377
0.44594113945189434,0.00029134309502557796,friedman_mse,zero,1.0405509231786174,huber,4.0,0.7192831662692548,None,0.23916774083527792,0.031000085619490934,0.819789943512734,0.4124268837435518,246,7.0,0.2843640688911182,0.0008872372182218181,True,0.543455134472664
0.08102562088299264,0.008836674096039093,friedman_mse,None,0.22235086127186002,quantile,5.0,0.6059527699718922,None,0.025575102810198813,0.4073956474881691,0.5121957396675861,0.2416471424831626,441,5.0,0.8401466080707525,0.0001953266924205041,False,0.5061910470375925
None,0.011065812792460002,squared_error,None,1.1944983868423118,squared_error,4.0,log2,None,0.056770321163143345,0.926625466644091,0.7780334332139923,0.41116955572842373,327,19.0,0.5258999867258383,0.0005011931914507237,True,0.3310610821919509
None,0.005932249643141862,friedman_mse,zero,0.20486448786286873,squared_error,4.0,log2,9.0,0.25928084433286697,0.2556015950509069,0.3587815768126153,0.4947526666921612,476,None,0.1435565550331156,0.0004321394748325693,True,None
0.6727174229859058,0.0033974518880895265,squared_error,None,0.39837578699697973,quantile,1.0,sqrt,37.0,0.08854112769864492,0.10832576491226736,0.9567637134554604,0.2996798625210828,329,14.0,0.11575359941383545,0.0005404085191855132,True,0.17033458777419258
None,0.015950280905929717,squared_error,zero,0.6573146511825723,absolute_error,4.0,0.5599889507323897,None,0.14030040661895798,0.3595879157171433,0.7826433864005751,0.49625731008098567,358,17.0,0.8753073341370806,0.0008806227604317913,False,0.22543274024412485
0.6310867270474373,0.014793657955262163,squared_error,None,0.021010976187806982,huber,2.0,0.5228413023470513,35.0,0.21000550214783142,0.5877814033534235,0.832779161552805,0.40208278249194207,302,15.0,0.06061732534465902,0.0007420505530397448,False,0.1408473893450411
None,0.013515225857904475,squared_error,None,0.6832627067255345,absolute_error,4.0,0.05862683556944187,18.0,0.49704082732278776,0.021067474041715367,0.7304432798573659,0.28589465796799024,331,19.0,0.12857017457137088,0.00045908514863487624,False,0.35502280580314916
0.6695498108949418,0.009676050797212945,friedman_mse,zero,0.4303734992027117,huber,2.0,0.9221326778197935,None,0.08072891703212004,0.48126809768092066,0.55391830443364,0.28514346936569523,137,None,0.8284987416356734,0.0003045405429216612,True,None
0.5643290281343469,0.005223248650217205,friedman_mse,None,0.681869132987288,huber,5.0,log2,28.0,0.3050539610181173,0.4976894976355032,0.1340489435418559,0.13066650894269188,166,19.0,0.6002992870063887,0.0005637078552153048,True,0.28889634143356996
0.4160985489990039,0.018160301787499486,friedman_mse,zero,0.11057056305360426,huber,None,log2,42.0,0.06429824298027625,0.5832767473770517,0.06184103116639383,0.015465440696783017,497,None,0.3626470948410445,0.00017537534923387329,False,None
None,0.0004512902341069447,squared_error,zero,0.6935404988654877,squared_error,2.0,sqrt,None,0.40419744115201145,0.6210347729706024,0.2964518150324256,0.1278718507741502,91,None,0.16562051323650484,0.00023117185085002006,True,None
0.3071090339016853,0.01110267573506377,squared_error,None,0.5127996966902333,quantile,1.0,0.008429533743551812,None,0.3615358180248344,0.7818983171400384,0.7151846345572224,0.2894888232770726,137,12.0,0.3613754923631707,0.0006548394293625812,True,0.38806384462661614
0.6692076545096447,0.015973115607132733,squared_error,None,0.025165418739147793,huber,1.0,sqrt,None,0.33128395886939255,0.8169101021614982,0.8860280815019275,0.40803952117167563,309,12.0,0.7369179535519887,0.00025839957361833163,False,0.13379511466527466
0.05017169362622085,0.004621617057489924,friedman_mse,zero,0.3084298173272259,huber,5.0,sqrt,20.0,0.42955587882345825,0.5095582009318956,0.6752183098511007,0.11953319203751483,122,18.0,0.5132147076770516,0.000730479462524374,False,0.9317662757074876
0.9765844622995814,0.012912051541168233,friedman_mse,None,0.36506265235495977,huber,5.0,0.1907309861792153,None,0.34582782593327077,0.9746733362915336,0.39416178077020925,0.06535866179487865,179,None,0.7303098004772062,0.0006250605734588147,True,None
None,0.0029445414882103395,friedman_mse,zero,0.3769197718967324,squared_error,3.0,log2,None,0.0034073489500640597,0.5328837778824044,0.9215918785155105,0.4060388055043395,410,7.0,0.7960580176061312,0.0003737308256104237,True,0.7654286399206376
None,0.019125837630267227,friedman_mse,zero,0.4080887934086036,squared_error,None,0.3852651771017879,21.0,0.0412029859309741,0.6093678904028049,0.4861612184689429,0.2729617666545,222,None,0.8723152472468535,0.0008350836572397571,True,None
